sentence,classification,prev2,prev1,next1,next2
The bill has received the required number of votes.,i,"Aye, Mr Lavelle.","President, Aye, Nine ayes, zero, noes.",It is passed.,"finally, And that takes us to Councilman Bobby Wilson, presenting the Committee of Land Use and Economic Development."
It is passed.,i,"President, Aye, Nine ayes, zero, noes.",The bill has received the required number of votes.,"finally, And that takes us to Councilman Bobby Wilson, presenting the Committee of Land Use and Economic Development.","Thank you, Mr President."
"finally, And that takes us to Councilman Bobby Wilson, presenting the Committee of Land Use and Economic Development.",b,The bill has received the required number of votes.,It is passed.,"Thank you, Mr President.",Thank you.
"Thank you, Mr President.",b,It is passed.,"finally, And that takes us to Councilman Bobby Wilson, presenting the Committee of Land Use and Economic Development.",Thank you.,Councilman Wilson presents Bill number.
Thank you.,i,"finally, And that takes us to Councilman Bobby Wilson, presenting the Committee of Land Use and Economic Development.","Thank you, Mr President.",Councilman Wilson presents Bill number.,"Bill number 1743, reported to Committee on Land Use and Economic Development for April 16- 2025 with an affirmative recommendation."
Councilman Wilson presents Bill number.,b,"Thank you, Mr President.",Thank you.,"Bill number 1743, reported to Committee on Land Use and Economic Development for April 16- 2025 with an affirmative recommendation.","Bill 1738 ordinance amending the Pittsburgh Code of Ordinances, Title V, Traffic, Article 7, Parking, Chapter 549."
"Bill number 1743, reported to Committee on Land Use and Economic Development for April 16- 2025 with an affirmative recommendation.",b,Thank you.,Councilman Wilson presents Bill number.,"Bill 1738 ordinance amending the Pittsburgh Code of Ordinances, Title V, Traffic, Article 7, Parking, Chapter 549.",Residential Parking Permit Program to clarify the regulations for posting of signage.
"Bill 1738 ordinance amending the Pittsburgh Code of Ordinances, Title V, Traffic, Article 7, Parking, Chapter 549.",b,Councilman Wilson presents Bill number.,"Bill number 1743, reported to Committee on Land Use and Economic Development for April 16- 2025 with an affirmative recommendation.",Residential Parking Permit Program to clarify the regulations for posting of signage.,"Bill 1739 resolution amending Resolution 98 of 2017 providing for the implementation of a Residential Permit Parking Program Area KK into Southside Flats to expand the streets pursuant to Pittsburgh City Code, Chapter 549."
Residential Parking Permit Program to clarify the regulations for posting of signage.,i,"Bill number 1743, reported to Committee on Land Use and Economic Development for April 16- 2025 with an affirmative recommendation.","Bill 1738 ordinance amending the Pittsburgh Code of Ordinances, Title V, Traffic, Article 7, Parking, Chapter 549.","Bill 1739 resolution amending Resolution 98 of 2017 providing for the implementation of a Residential Permit Parking Program Area KK into Southside Flats to expand the streets pursuant to Pittsburgh City Code, Chapter 549.",You have heard the reading and title of the bill.
"Bill 1739 resolution amending Resolution 98 of 2017 providing for the implementation of a Residential Permit Parking Program Area KK into Southside Flats to expand the streets pursuant to Pittsburgh City Code, Chapter 549.",b,"Bill 1738 ordinance amending the Pittsburgh Code of Ordinances, Title V, Traffic, Article 7, Parking, Chapter 549.",Residential Parking Permit Program to clarify the regulations for posting of signage.,You have heard the reading and title of the bill.,Is there any discussion?
You have heard the reading and title of the bill.,b,Residential Parking Permit Program to clarify the regulations for posting of signage.,"Bill 1739 resolution amending Resolution 98 of 2017 providing for the implementation of a Residential Permit Parking Program Area KK into Southside Flats to expand the streets pursuant to Pittsburgh City Code, Chapter 549.",Is there any discussion?,Seeing none.
Is there any discussion?,b,"Bill 1739 resolution amending Resolution 98 of 2017 providing for the implementation of a Residential Permit Parking Program Area KK into Southside Flats to expand the streets pursuant to Pittsburgh City Code, Chapter 549.",You have heard the reading and title of the bill.,Seeing none.,the bill is not ready for final action.
Seeing none.,i,You have heard the reading and title of the bill.,Is there any discussion?,the bill is not ready for final action.,All in favor to pass the bill.
the bill is not ready for final action.,b,Is there any discussion?,Seeing none.,All in favor to pass the bill.,"while aye for name is called, Those opposed will vote no."
All in favor to pass the bill.,i,Seeing none.,the bill is not ready for final action.,"while aye for name is called, Those opposed will vote no.",Will the clerk please take the roll?
"while aye for name is called, Those opposed will vote no.",i,the bill is not ready for final action.,All in favor to pass the bill.,Will the clerk please take the roll?,Mr Sharland.
Will the clerk please take the roll?,i,All in favor to pass the bill.,"while aye for name is called, Those opposed will vote no.",Mr Sharland.,Aye Mr Coghill.
Mr Sharland.,i,"while aye for name is called, Those opposed will vote no.",Will the clerk please take the roll?,Aye Mr Coghill.,Aye Ms Gross.
Aye Mr Coghill.,i,Will the clerk please take the roll?,Mr Sharland.,Aye Ms Gross.,Aye Mr Mosley.
Aye Ms Gross.,i,Mr Sharland.,Aye Mr Coghill.,Aye Mr Mosley.,Aye Mrs Kale-Smith.
Aye Mr Mosley.,i,Aye Mr Coghill.,Aye Ms Gross.,Aye Mrs Kale-Smith.,Aye Mrs Strasberger.
Aye Mrs Kale-Smith.,i,Aye Ms Gross.,Aye Mr Mosley.,Aye Mrs Strasberger.,Aye Mrs Warwick.
Aye Mrs Strasberger.,i,Aye Mr Mosley.,Aye Mrs Kale-Smith.,Aye Mrs Warwick.,Aye Mr Wilson.
Aye Mrs Warwick.,i,Aye Mrs Kale-Smith.,Aye Mrs Strasberger.,Aye Mr Wilson.,Aye Mr Lavelle.
Aye Mr Wilson.,i,Aye Mrs Strasberger.,Aye Mrs Warwick.,Aye Mr Lavelle.,"President Aye Nine ayes, zero noes."
Aye Mr Lavelle.,i,Aye Mrs Warwick.,Aye Mr Wilson.,"President Aye Nine ayes, zero noes.","The bill, having received the required number of votes, is passed."
"President Aye Nine ayes, zero noes.",i,Aye Mr Wilson.,Aye Mr Lavelle.,"The bill, having received the required number of votes, is passed.","finally, Councilwoman Gross."
"The bill, having received the required number of votes, is passed.",i,Aye Mr Lavelle.,"President Aye Nine ayes, zero noes.","finally, Councilwoman Gross.","Yes, Mr President, Do you mind if I register aye votes for the remaining bills?"
"finally, Councilwoman Gross.",b,"President Aye Nine ayes, zero noes.","The bill, having received the required number of votes, is passed.","Yes, Mr President, Do you mind if I register aye votes for the remaining bills?","Thank you, Thank you."
